
====================================================
 HierFAVG Training Start
====================================================

[Round   1] Broadcasting to 2 edges...
  [Edge 0] G1 | E1 | Hier-pFedMe | Selected 85/85
  [Client 37] Round 1 | Hier-pFedMe(λ2=35.0) | loss=1.8552
  [Client 90] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9592
  [Client 93] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.1768
  [Client 36] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.0659
  [Client 55] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9075
  [Client  3] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.2099
  [Client  4] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.0444
  [Client 35] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.1583
  [Client 26] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.8946
  [Client 37] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.2270
  [Client 61] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.8747
  [Client 56] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.4837
  [Client 88] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.3697
  [Client 47] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.2233
  [Client 98] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9703
  [Client 29] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.8625
  [Client 19] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.2163
  [Client 48] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.0044
  [Client 83] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.0142
  [Client 24] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9462
  [Client 65] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.3256
  [Client 84] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.2413
  [Client 62] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.8016
  [Client  2] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9772
  [Client 17] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.7770
  [Client 52] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.0238
  [Client 67] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.8693
  [Client 73] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.8856
  [Client 66] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9794
  [Client 27] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9638
  [Client 30] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.1541
  [Client 44] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.1470
  [Client 49] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.1449
  [Client 28] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.4316
  [Client 85] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9364
  [Client 92] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.3427
  [Client  9] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9771
  [Client 68] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9326
  [Client 89] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.0320
  [Client  5] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.1116
  [Client 10] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.4270
  [Client 86] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.0075
  [Client 72] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.8092
  [Client 82] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.8889
  [Client 42] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9874
  [Client 87] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.1423
  [Client 31] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.1359
  [Client 54] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.3106
  [Client 45] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.4232
  [Client 91] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.0760
  [Client 70] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.1296
  [Client 11] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.0138
  [Client  1] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.0028
  [Client 57] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9382
  [Client 21] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.3997
  [Edge 0] G4 | E1 | loss=1.0168
  [Edge 1] G4 | E1 | Hier-pFedMe | Selected 15/15
  [Client 76] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9803
  [Client 22] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.8074
  [Client 99] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9846
  [Client  0] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9300
  [Client 40] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.0131
  [Client 58] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9465
  [Client 38] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9018
  [Client 14] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9972
  [Client 63] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.8306
  [Client 33] Round 4 | Hier-pFedMe(λ2=35.0) | loss=1.1023
  [Client 71] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9385
  [Client 81] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.8535
  [Client 95] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.9659
  [Client 59] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.8723
  [Client 23] Round 4 | Hier-pFedMe(λ2=35.0) | loss=0.7826
  [Edge 1] G4 | E1 | loss=0.9271
  [Cloud] GM=0.1109 | loss=2.3083 | time=38.5s | comm=4556.2MB (total=18225MB)

[Round   5] Broadcasting to 2 edges...
  [Edge 0] G5 | E1 | Hier-pFedMe | Selected 85/85
  [Client 56] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.4585
  [Client 61] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9143
  [Client 29] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9976
  [Client 90] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1554
  [Client 44] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1913
  [Client 13] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9756
  [Client 69] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1329
  [Client 80] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8368
  [Client 54] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.3832
  [Client 84] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.2371
  [Client 65] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1495
  [Client 28] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.3125
  [Client 26] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8683
  [Client 49] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.3008
  [Client 73] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8561
  [Client 64] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9942
  [Client  2] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1274
  [Client 17] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9074
  [Client 78] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.3786
  [Client 31] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1187
  [Client 25] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8824
  [Client 60] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.7994
  [Client 87] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.2669
  [Client 27] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.7666
  [Client 41] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8596
  [Client 83] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9035
  [Client 18] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.0026
  [Client 19] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1000
  [Client 48] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8950
  [Client 10] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.5385
  [Client 67] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8731
  [Client  9] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8670
  [Client 57] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8262
  [Client 15] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8091
  [Client 91] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.4011
  [Client 30] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.2248
  [Client 50] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1632
  [Client 94] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.3517
  [Client  8] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9816
  [Client 66] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8933
  [Client 37] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.0802
  [Client 52] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1044
  [Client 20] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.3516
  [Client 39] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8679
  [Client 75] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9032
  [Client 11] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8397
  [Client 82] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8903
  [Client 35] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.3327
  [Client 51] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1673
  [Client 79] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.4196
  [Client 85] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.7705
  [Client 46] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.0953
  [Client 43] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1590
  [Client 70] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.0599
  [Client 92] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1576
  [Client 24] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9949
  [Client 47] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.2863
  [Client 96] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.3356
  [Client 93] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1881
  [Client 68] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.0289
  [Client 12] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9203
  [Client  3] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8153
  [Client 42] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8333
  [Client  7] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8955
  [Client 55] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1167
  [Client 62] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8686
  [Client 97] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.7650
  [Client 74] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.3214
  [Client 72] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.2016
  [Client 88] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.3878
  [Client  6] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8020
  [Client 34] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.2973
  [Client 53] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.7952
  [Client 16] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1031
  [Client  4] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9315
  [Client 89] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1522
  [Client  1] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8046
  [Client 77] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.3762
  [Client 98] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.0277
  [Client 36] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.7916
  [Client 86] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9000
  [Client 45] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.3958
  [Client 21] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.3924
  [Client  5] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.0969
  [Client 32] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.3256
  [Edge 0] G5 | E1 | loss=0.9888
  [Edge 1] G5 | E1 | Hier-pFedMe | Selected 15/15
  [Client 22] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.7732
  [Client 76] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.0625
  [Client 71] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.7734
  [Client 40] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.1914
  [Client 63] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8103
  [Client 99] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8798
  [Client 59] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9957
  [Client 81] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9308
  [Client  0] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.7906
  [Client 38] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.7094
  [Client 95] Round 5 | Hier-pFedMe(λ2=35.0) | loss=1.0207
  [Client 23] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9506
  [Client 58] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9295
  [Client 14] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.8110
  [Client 33] Round 5 | Hier-pFedMe(λ2=35.0) | loss=0.9723
  [Edge 1] G5 | E1 | loss=0.9067
  [Cloud] GM=0.1367 | loss=2.3045 | time=38.5s | comm=4556.2MB (total=22781MB)

[Round   6] Broadcasting to 2 edges...
  [Edge 0] G6 | E1 | Hier-pFedMe | Selected 85/85
  [Client 13] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8741
  [Client 34] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.1993
  [Client 51] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.2782
  [Client 69] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.3773
  [Client 12] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9973
  [Client 30] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.4921
  [Client 98] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8469
  [Client 61] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8354
  [Client 79] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.3859
  [Client 28] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.0364
  [Client 90] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9242
  [Client 43] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.4003
  [Client 87] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.3274
  [Client 25] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8265
  [Client 44] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.3171
  [Client  8] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8239
  [Client 70] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.1366
  [Client 92] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.3009
  [Client 82] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9097
  [Client 26] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8509
  [Client 42] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8829
  [Client 16] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.1235
  [Client 15] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9129
  [Client 41] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.7062
  [Client 60] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9700
  [Client 39] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8271
  [Client 65] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.0898
  [Client 68] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9695
  [Client 24] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8810
  [Client 21] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.3740
  [Client 66] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8782
  [Client 29] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9704
  [Client  9] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8477
  [Client 54] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.2891
  [Client  7] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8211
  [Client 91] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.1718
  [Client 64] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9570
  [Client 80] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9821
  [Client 89] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.0352
  [Client 18] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9259
  [Client  1] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8034
  [Client 62] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8513
  [Client 47] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.4516
  [Client 53] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9512
  [Client 11] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.0253
  [Client  2] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8966
  [Client 85] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9332
  [Client 32] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.2198
  [Client 20] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.2258
  [Client 57] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.7004
  [Client 36] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8794
  [Client 94] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.1889
  [Client 55] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9094
  [Client 46] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.1538
  [Client 96] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.3359
  [Client 77] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.3500
  [Client  3] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.7822
  [Client 93] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.2690
  [Client 78] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.3947
  [Client 27] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9771
  [Client 49] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.1000
  [Client 31] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9099
  [Client 56] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.1090
  [Client 84] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.3603
  [Client  6] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.7903
  [Client 19] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.1656
  [Client  5] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8916
  [Client 35] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.1888
  [Client 52] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9465
  [Client 50] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.2857
  [Client 48] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.7321
  [Client 97] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9531
  [Client 37] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.1433
  [Client 88] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.3928
  [Client 10] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.2026
  [Client 72] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8600
  [Client 17] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.6965
  [Client 67] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8387
  [Client 73] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.0019
  [Client 45] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.3960
  [Client 86] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.0806
  [Client 74] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.2748
  [Client  4] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9692
  [Client 83] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.6500
  [Client 75] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8991
  [Edge 0] G6 | E1 | loss=0.9634
  [Edge 1] G6 | E1 | Hier-pFedMe | Selected 15/15
  [Client  0] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8336
  [Client 38] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8326
  [Client 40] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.0904
  [Client 76] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.1760
  [Client 14] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8817
  [Client 71] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.9604
  [Client 23] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8230
  [Client 99] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8224
  [Client 59] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.7673
  [Client 63] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8193
  [Client 81] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.7834
  [Client 22] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.8259
  [Client 95] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.7905
  [Client 58] Round 6 | Hier-pFedMe(λ2=35.0) | loss=0.7548
  [Client 33] Round 6 | Hier-pFedMe(λ2=35.0) | loss=1.0964
  [Edge 1] G6 | E1 | loss=0.8839
  [Cloud] GM=0.1285 | loss=2.3093 | time=38.5s | comm=4556.2MB (total=27337MB)

[Round   7] Broadcasting to 2 edges...
  [Edge 0] G7 | E1 | Hier-pFedMe | Selected 85/85
  [Client 67] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.7366
  [Client 62] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.6302
  [Client  1] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.7598
  [Client 87] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.2939
  [Client 54] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.2878
  [Client 18] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.8769
  [Client 13] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.8309
  [Client 72] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.8784
  [Client 28] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.2565
  [Client 57] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.7892
  [Client 30] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.1104
  [Client 34] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.1266
  [Client 97] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.6919
  [Client 51] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.1346
  [Client 42] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.8179
  [Client 84] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.1376
  [Client 66] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.7925
  [Client 36] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.6102
  [Client 11] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.0419
  [Client 45] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.3547
  [Client 75] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.9519
  [Client 37] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.1933
  [Client 19] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.2152
  [Client 96] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.3160
  [Client 56] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.1033
  [Client 60] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.9580
  [Client 89] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.9787
  [Client 39] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.9415
  [Client 85] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.8566
  [Client  3] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.9025
  [Client 48] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.9082
  [Client 61] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.7594
  [Client 21] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.3479
  [Client 15] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.9119
  [Client 70] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.0829
  [Client 80] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.7994
  [Client  8] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.7094
  [Client  2] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.6286
  [Client 29] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.7959
  [Client 73] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.8432
  [Client 64] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.7831
  [Client  4] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.9521
  [Client 74] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.3077
  [Client 49] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.1909
  [Client 65] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.5594
  [Client 17] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.8225
  [Client 20] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.1772
  [Client 53] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.7752
  [Client 47] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.4735
  [Client 16] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.1331
  [Client  5] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.8282
  [Client 52] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.8233
  [Client 41] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.8292
  [Client 25] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.9577
  [Client 68] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.8947
  [Client 94] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.3567
  [Client 86] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.9320
  [Client 78] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.3418
  [Client 77] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.3604
  [Client  6] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.8774
  [Client 91] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.3794
  [Client 10] Round 7 | Hier-pFedMe(λ2=35.0) | loss=1.1337
  [Client 98] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.8479
  [Client 90] Round 7 | Hier-pFedMe(λ2=35.0) | loss=0.7931
